t,vx,vy,x,y
1.3525999999998675,18.416267548138883,-4.671847948967731,37.102377245925624,2.6971321525003393
1.3526999999998675,18.41546615224781,-4.672625650457854,37.10421879254085,2.6966648899352936
1.3527999999998674,18.414664815926628,-4.673403324372158,37.10606025902244,2.6961975496028563
1.3528999999998674,18.41386353916644,-4.674180970712874,37.10790164537636,2.695730131505785
1.3529999999998674,18.41306232195835,-4.674958589482233,37.10974295160855,2.695262635646837
1.3530999999998674,18.412261164293465,-4.675736180682463,37.111584177724986,2.694795062028769
1.3531999999998674,18.41146006616289,-4.676513744315796,37.113425323731605,2.694327410654337
1.3532999999998674,18.41065902755773,-4.677291280384457,37.11526638963436,2.6938596815262987
1.3533999999998674,18.409858048469104,-4.678068788890676,37.117107375439204,2.6933918746474097
1.3534999999998674,18.409057128888115,-4.67884626983668,37.11894828115209,2.692923990020426
1.3535999999998674,18.408256268805882,-4.6796237232246956,37.12078910677897,2.6924560276481038
1.3536999999998673,18.407455468213517,-4.680401149056948,37.122629852325794,2.691987987533198
1.3537999999998673,18.406654727102136,-4.681178547335663,37.12447051779851,2.6915198696784643
1.3538999999998673,18.405854045462856,-4.681955918063065,37.12631110320305,2.691051674086658
1.3539999999998673,18.405053423286798,-4.682733261241379,37.12815160854538,2.690583400760534
1.3540999999998673,18.404252860565084,-4.683510576872827,37.129992033831435,2.6901150497028463
1.3541999999998673,18.403452357288835,-4.684287864959632,37.13183237906716,2.6896466209163505
1.3542999999998673,18.402651913449176,-4.685065125504018,37.13367264425851,2.6891781144038003
1.3543999999998673,18.40185152903723,-4.6858423585082045,37.13551282941141,2.6887095301679493
1.3544999999998673,18.40105120404413,-4.686619563974413,37.13735293453181,2.688240868211552
1.3545999999998672,18.400250938461,-4.687396741904865,37.13919295962566,2.6877721285373615
1.3546999999998672,18.39945073227897,-4.688173892301779,37.14103290469889,2.6873033111481313
1.3547999999998672,18.39865058548918,-4.688951015167374,37.14287276975744,2.6868344160466147
1.3548999999998672,18.397850498082754,-4.68972811050387,37.14471255480725,2.686365443235564
1.3549999999998672,18.397050470050832,-4.690505178313482,37.14655225985425,2.6858963927177326
1.3550999999998672,18.39625050138455,-4.691282218598429,37.14839188490439,2.685427264495873
1.3551999999998672,18.395450592075047,-4.692059231360928,37.1502314299636,2.684958058572737
1.3552999999998672,18.394650742113463,-4.692836216603194,37.15207089503781,2.6844887749510766
1.3553999999998672,18.39385095149094,-4.693613174327442,37.15391028013296,2.684019413633644
1.3554999999998671,18.393051220198622,-4.694390104535888,37.15574958525498,2.6835499746231903
1.3555999999998671,18.39225154822765,-4.6951670072307445,37.157588810409806,2.6830804579224674
1.3556999999998671,18.391451935569176,-4.695943882414226,37.15942795560336,2.682610863534226
1.3557999999998671,18.39065238221434,-4.696720730088545,37.161267020841585,2.6821411914612168
1.355899999999867,18.3898528881543,-4.697497550255914,37.1631060061304,2.6816714417061913
1.355999999999867,18.389053453380203,-4.698274342918544,37.164944911475736,2.6812016142718993
1.356099999999867,18.3882540778832,-4.699051108078646,37.166783736883524,2.6807317091610914
1.356199999999867,18.38745476165445,-4.699827845738431,37.16862248235969,2.6802617263765174
1.356299999999867,18.386655504685105,-4.700604555900108,37.17046114791015,2.6797916659209275
1.356399999999867,18.385856306966325,-4.701381238565887,37.17229973354085,2.679321527797071
1.356499999999867,18.385057168489265,-4.702157893737974,37.174138239257694,2.678851312007697
1.356599999999867,18.384258089245087,-4.702934521418579,37.17597666506662,2.678381018555555
1.356699999999867,18.383459069224955,-4.703711121609909,37.177815010973546,2.6779106474433942
1.356799999999867,18.38266010842003,-4.70448769431417,37.17965327698439,2.677440198673963
1.356899999999867,18.38186120682148,-4.705264239533568,37.18149146310507,2.6769696722500096
1.356999999999867,18.38106236442047,-4.7060407572703085,37.18332956934151,2.6764990681742824
1.357099999999867,18.38026358120817,-4.706817247526597,37.18516759569963,2.67602838644953
1.357199999999867,18.379464857175748,-4.707593710304636,37.18700554218535,2.6755576270784993
1.357299999999867,18.378666192314377,-4.708370145606629,37.18884340880458,2.6750867900639386
1.357399999999867,18.37786758661523,-4.70914655343478,37.19068119556324,2.674615875408595
1.357499999999867,18.377069040069482,-4.709922933791291,37.19251890246725,2.674144883115216
1.357599999999867,18.37627055266831,-4.710699286678363,37.194356529522516,2.6736738131865483
1.357699999999867,18.375472124402886,-4.711475612098197,37.196194076734955,2.6732026656253383
1.357799999999867,18.374673755264396,-4.712251910052994,37.19803154411048,2.6727314404343328
1.3578999999998669,18.37387544524402,-4.713028180544953,37.199868931655004,2.6722601376162785
1.3579999999998669,18.37307719433294,-4.713804423576273,37.20170623937444,2.6717887571739207
1.3580999999998669,18.372279002522337,-4.714580639149153,37.20354346727469,2.671317299110006
1.3581999999998668,18.3714808698034,-4.71535682726579,37.20538061536167,2.670845763427279
1.3582999999998668,18.370682796167316,-4.716132987928383,37.20721768364129,2.6703741501284863
1.3583999999998668,18.369884781605272,-4.7169091211391265,37.20905467211945,2.6699024592163725
1.3584999999998668,18.36908682610846,-4.717685226900218,37.21089158080206,2.6694306906936824
1.3585999999998668,18.368288929668076,-4.718461305213852,37.21272840969503,2.668958844563161
1.3586999999998668,18.367491092275305,-4.719237356082224,37.21456515880426,2.668486920827553
1.3587999999998668,18.366693313921346,-4.7200133795075265,37.21640182813565,2.668014919489602
1.3588999999998668,18.365895594597397,-4.720789375491955,37.21823841769511,2.667542840552053
1.3589999999998668,18.365097934294656,-4.721565344037701,37.22007492748854,2.667070684017649
1.3590999999998667,18.364300333004323,-4.722341285146957,37.22191135752184,2.6665984498891344
1.3591999999998667,18.363502790717597,-4.723117198821915,37.22374770780091,2.6661261381692523
1.3592999999998667,18.36270530742568,-4.723893085064766,37.225583978331656,2.6656537488607457
1.3593999999998667,18.361907883119784,-4.724668943877701,37.227420169119966,2.665181281966358
1.3594999999998667,18.361110517791108,-4.7254447752629085,37.22925628017175,2.6647087374888314
1.3595999999998667,18.36031321143086,-4.726220579222578,37.23109231149289,2.664236115430909
1.3596999999998667,18.35951596403025,-4.7269963557588985,37.23292826308929,2.663763415795333
1.3597999999998667,18.358718775580492,-4.727772104874058,37.23476413496685,2.663290638584846
1.3598999999998667,18.357921646072793,-4.728547826570243,37.23659992713146,2.662817783802189
1.3599999999998666,18.35712457549837,-4.729323520849641,37.23843563958901,2.662344851450104
1.3600999999998666,18.356327563848442,-4.730099187714437,37.24027127234539,2.6618718415313323
1.3601999999998666,18.35553061111422,-4.730874827166818,37.2421068254065,2.6613987540486157
1.3602999999998666,18.354733717286923,-4.731650439208967,37.24394229877823,2.660925589004695
1.3603999999998666,18.353936882357775,-4.73242602384307,37.24577769246647,2.6604523464023107
1.3604999999998666,18.353140106317994,-4.7332015810713095,37.2476130064771,2.6599790262442036
1.3605999999998666,18.352343389158804,-4.733977110895869,37.249448240816015,2.659505628533114
1.3606999999998666,18.351546730871434,-4.73475261331893,37.251283395489104,2.6590321532717818
1.3607999999998666,18.350750131447104,-4.735528088342675,37.25311847050225,2.6585586004629476
1.3608999999998665,18.349953590877046,-4.736303535969284,37.25495346586134,2.6580849701093507
1.3609999999998665,18.34915710915249,-4.737078956200939,37.25678838157226,2.6576112622137305
1.3610999999998665,18.348360686264662,-4.73785434903982,37.25862321764088,2.6571374767788263
1.3611999999998665,18.3475643222048,-4.738629714488105,37.2604579740731,2.6566636138073774
1.3612999999998665,18.346768016964138,-4.739405052547973,37.2622926508748,2.6561896733021224
1.3613999999998665,18.345971770533907,-4.740180363221602,37.26412724805185,2.6557156552658
1.3614999999998665,18.34517558290535,-4.740955646511169,37.26596176561014,2.655241559701149
1.3615999999998665,18.344379454069706,-4.741730902418851,37.26779620355555,2.6547673866109074
1.3616999999998665,18.34358338401821,-4.7425061309468255,37.26963056189395,2.6542931359978126
1.3617999999998665,18.34278737274211,-4.743281332097267,37.271464840631225,2.653818807864603
1.3618999999998664,18.34199142023264,-4.74405650587235,37.27329903977325,2.6533444022140156
1.3619999999998664,18.34119552648106,-4.744831652274249,37.2751331593259,2.652869919048788
1.3620999999998664,18.340399691478602,-4.745606771305138,37.27696719929504,2.6523953583716575
1.3621999999998664,18.33960391521652,-4.746381862967191,37.278801159686566,2.6519207201853607
1.3622999999998664,18.338808197686067,-4.747156927262578,37.28063504050633,2.6514460044926347
1.3623999999998664,18.33801253887849,-4.747931964193473,37.28246884176022,2.6509712112962154
1.3624999999998664,18.337216938785044,-4.748706973762046,37.2843025634541,2.6504963405988393
1.3625999999998664,18.336421397396983,-4.749481955970469,37.286136205593834,2.650021392403242
1.3626999999998664,18.335625914705563,-4.750256910820911,37.287969768185306,2.64954636671216
1.3627999999998663,18.334830490702043,-4.751031838315542,37.289803251234375,2.6490712635283287
1.3628999999998663,18.334035125377678,-4.75180673845653,37.29163665474691,2.6485960828544832
1.3629999999998663,18.333239818723733,-4.752581611246043,37.29346997872878,2.6481208246933585
1.3630999999998663,18.332444570731468,-4.75335645668625,37.295303223185854,2.6476454890476897
1.3631999999998663,18.331649381392147,-4.754131274779316,37.297136388123995,2.647170075920212
1.3632999999998663,18.330854250697037,-4.7549060655274085,37.298969473549064,2.646694585313659
1.3633999999998663,18.330059178637402,-4.755680828932693,37.30080247946693,2.6462190172307656
1.3634999999998663,18.329264165204513,-4.756455564997335,37.30263540588345,2.645743371674266
1.3635999999998663,18.32846921038964,-4.757230273723498,37.30446825280449,2.6452676486468936
1.3636999999998662,18.32767431418405,-4.758004955113346,37.30630102023591,2.644791848151382
1.3637999999998662,18.326879476579023,-4.758779609169044,37.30813370818356,2.644315970190465
1.3638999999998662,18.32608469756583,-4.759554235892752,37.309966316653316,2.6438400147668757
1.3639999999998662,18.325289977135746,-4.760328835286634,37.31179884565103,2.643363981883347
1.3640999999998662,18.32449531528005,-4.76110340735285,37.31363129518256,2.642887871542612
1.3641999999998662,18.32370071199002,-4.761877952093562,37.31546366525376,2.6424116837474023
1.3642999999998662,18.322906167256942,-4.76265246951093,37.317295955870485,2.6419354185004513
1.3643999999998662,18.322111681072094,-4.763426959607112,37.31912816703859,2.6414590758044905
1.3644999999998662,18.32131725342676,-4.764201422384268,37.320960298763936,2.640982655662252
1.3645999999998661,18.320522884312226,-4.764975857844557,37.322792351052364,2.6405061580764677
1.3646999999998661,18.31972857371978,-4.765750265990135,37.32462432390974,2.6400295830498686
1.3647999999998661,18.318934321640707,-4.766524646823162,37.3264562173419,2.6395529305851864
1.364899999999866,18.318140128066304,-4.767299000345791,37.3282880313547,2.639076200685152
1.364999999999866,18.317345992987857,-4.768073326560181,37.330119765954,2.6385993933524956
1.365099999999866,18.316551916396662,-4.768847625468485,37.33195142114564,2.638122508589949
1.365199999999866,18.315757898284012,-4.7696218970728586,37.33378299693547,2.6376455464002415
1.365299999999866,18.314963938641206,-4.770396141375456,37.33561449332933,2.637168506786104
1.365399999999866,18.31417003745954,-4.77117035837843,37.337445910333074,2.636691389750266
1.365499999999866,18.313376194730314,-4.771944548083933,37.339277247952545,2.636214195295458
1.365599999999866,18.31258241044483,-4.772718710494119,37.34110850619359,2.6357369234244086
1.365699999999866,18.311788684594386,-4.7734928456111385,37.34293968506205,2.6352595741398472
1.365799999999866,18.310995017170292,-4.7742669534371425,37.344770784563764,2.6347821474445037
1.365899999999866,18.31020140816385,-4.775041033974281,37.346601804704584,2.6343046433411064
1.365999999999866,18.309407857566367,-4.7758150872247045,37.34843274549034,2.633827061832384
1.366099999999866,18.308614365369152,-4.776589113190561,37.35026360692688,2.633349402921065
1.366199999999866,18.307820931563516,-4.777363111874001,37.35209438902004,2.6328716666098777
1.366299999999866,18.30702755614077,-4.77813708327717,37.35392509177565,2.63239385290155
1.366399999999866,18.30623423909223,-4.778911027402217,37.35575571519956,2.6319159617988097
1.366499999999866,18.30544098040921,-4.779684944251288,37.3575862592976,2.6314379933043845
1.366599999999866,18.304647780083023,-4.78045883382653,37.35941672407561,2.630959947421002
1.366699999999866,18.30385463810499,-4.781232696130087,37.36124710953942,2.630481824151389
1.366799999999866,18.30306155446643,-4.782006531164106,37.36307741569487,2.6300036234982724
1.3668999999998659,18.302268529158667,-4.782780338930729,37.364907642547784,2.6295253454643794
1.3669999999998659,18.30147556217302,-4.7835541194321,37.366737790104004,2.6290469900524363
1.3670999999998659,18.300682653500814,-4.784327872670364,37.36856785836935,2.628568557265169
1.3671999999998659,18.299889803133375,-4.785101598647661,37.370397847349665,2.6280900471053044
1.3672999999998658,18.29909701106203,-4.785875297366134,37.37222775705077,2.6276114595755677
1.3673999999998658,18.298304277278106,-4.786648968827924,37.374057587478504,2.627132794678685
1.3674999999998658,18.297511601772936,-4.787422613035172,37.375887338638684,2.6266540524173814
1.3675999999998658,18.29671898453785,-4.788196229990017,37.37771701053714,2.6261752327943824
1.3676999999998658,18.295926425564183,-4.7889698196946,37.3795466031797,2.625696335812413
1.3677999999998658,18.29513392484327,-4.789743382151058,37.381376116572184,2.625217361474198
1.3678999999998658,18.294341482366445,-4.79051691736153,37.38320555072042,2.6247383097824617
1.3679999999998658,18.293549098125048,-4.791290425328153,37.38503490563023,2.6242591807399287
1.3680999999998658,18.29275677211042,-4.792063906053065,37.38686418130744,2.6237799743493233
1.3681999999998657,18.2919645043139,-4.792837359538402,37.38869337775787,2.6233006906133696
1.3682999999998657,18.29117229472683,-4.793610785786299,37.39052249498734,2.622821329534791
1.3683999999998657,18.290380143340556,-4.794384184798892,37.39235153300167,2.622341891116311
1.3684999999998657,18.289588050146424,-4.795157556578315,37.39418049180669,2.6218623753606534
1.3685999999998657,18.28879601513578,-4.7959309011267015,37.3960093714082,2.621382782270541
1.3686999999998657,18.288004038299974,-4.796704218446186,37.397838171812026,2.6209031118486963
1.3687999999998657,18.287212119630354,-4.7974775085389,37.39966689302399,2.6204233640978423
1.3688999999998657,18.286420259118273,-4.798250771406976,37.401495535049904,2.6199435390207015
1.3689999999998657,18.285628456755084,-4.799024007052546,37.40332409789558,2.6194636366199964
1.3690999999998656,18.284836712532144,-4.79979721547774,37.40515258156683,2.6189836568984486
1.3691999999998656,18.284045026440808,-4.800570396684689,37.40698098606948,2.61850359985878
1.3692999999998656,18.283253398472432,-4.801343550675522,37.40880931140933,2.6180234655037125
1.3693999999998656,18.282461828618377,-4.802116677452369,37.41063755759219,2.6175432538359673
1.3694999999998656,18.281670316870006,-4.8028897770173575,37.41246572462388,2.6170629648582655
1.3695999999998656,18.28087886321868,-4.803662849372616,37.4142938125102,2.6165825985733284
1.3696999999998656,18.28008746765576,-4.804435894520271,37.416121821256965,2.6161021549838765
